"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2014,11,8,"Holy Cross","Lehigh","H",27,20,NA,2
2014,11,15,"Holy Cross","Bucknell","H",24,31,1,2
2014,11,22,"Holy Cross","Georgetown","V",16,21,NA,2
2014,9,13,"Houston Baptist","Northern Colo.","V",20,28,NA,2
2014,9,27,"Houston Baptist","Abilene Christian","H",14,59,NA,2
2014,10,4,"Houston Baptist","Incarnate Word","V",8,31,NA,2
2014,10,11,"Houston Baptist","Central Ark.","V",0,70,NA,2
2014,10,18,"Houston Baptist","SFA","H",27,59,NA,2
2014,10,25,"Houston Baptist","Nicholls St.","H",31,21,NA,2
2014,11,1,"Houston Baptist","Lamar University","V",14,72,NA,2
2014,11,8,"Houston Baptist","Southeastern La.","V",7,76,NA,2
2014,11,15,"Houston Baptist","Sam Houston St.","H",0,76,NA,2
2014,9,20,"Howard","Morgan St.","V",35,38,NA,2
2014,9,27,"Howard","N.C. A&T","H",22,38,NA,2
2014,10,4,"Howard","N.C. Central","V",22,27,NA,2
2014,10,11,"Howard","Bethune-Cookman","V",12,49,NA,2
2014,10,18,"Howard","Florida A&M","H",28,31,NA,2
2014,11,1,"Howard","Delaware St.","H",17,10,NA,2
2014,11,8,"Howard","Savannah St.","V",51,21,NA,2
2014,11,15,"Howard","Central Conn. St.","V",28,25,NA,2
2014,11,22,"Howard","Hampton","H",30,29,NA,2
2014,9,27,"Idaho St.","Sacramento St.","H",44,24,NA,2
2014,10,4,"Idaho St.","Eastern Wash.","V",53,56,NA,2
2014,10,18,"Idaho St.","Southern Utah","H",56,28,NA,2
2014,10,25,"Idaho St.","Northern Colo.","V",46,12,NA,2
2014,11,1,"Idaho St.","Portland St.","V",31,13,NA,2
2014,11,8,"Idaho St.","Cal Poly","H",30,28,NA,2
2014,11,15,"Idaho St.","Montana St.","V",39,44,NA,2
2014,11,22,"Idaho St.","Weber St.","H",46,28,NA,2
2014,9,6,"Illinois St.","Mississippi Val.","H",62,0,NA,2
2014,9,13,"Illinois St.","Eastern Ill.","H",34,15,NA,2
2014,9,27,"Illinois St.","Austin Peay","H",55,6,NA,2
2014,10,4,"Illinois St.","South Dakota St.","H",45,10,NA,2
2014,10,11,"Illinois St.","Indiana St.","V",20,18,NA,2
2014,10,18,"Illinois St.","Western Ill.","V",37,34,NA,2
2014,10,25,"Illinois St.","Missouri St.","H",21,7,NA,2
2014,11,1,"Illinois St.","UNI","V",28,42,NA,2
2014,11,8,"Illinois St.","Youngstown St.","H",35,21,NA,2
2014,11,15,"Illinois St.","South Dakota","V",45,26,NA,2
2014,11,22,"Illinois St.","Southern Ill.","H",44,29,NA,2
2014,12,6,"Illinois St.","UNI","H",41,21,NA,2
2014,12,13,"Illinois St.","Eastern Wash.","V",59,46,NA,2
2014,12,20,"Illinois St.","New Hampshire","V",21,18,NA,2
2015,1,10,"Illinois St.","North Dakota St.","N",27,29,NA,2
2014,8,30,"Incarnate Word","Sacramento St.","H",13,49,NA,2
2014,9,6,"Incarnate Word","SFA","V",3,38,NA,2
2014,9,13,"Incarnate Word","North Dakota St.","V",0,58,NA,2
2014,9,20,"Incarnate Word","Abilene Christian","V",0,21,NA,2
2014,9,27,"Incarnate Word","Southeastern La.","H",7,63,NA,2
2014,10,4,"Incarnate Word","Houston Baptist","H",31,8,NA,2
2014,10,11,"Incarnate Word","Northwestern St.","V",12,49,NA,2
2014,10,25,"Incarnate Word","McNeese","H",21,41,NA,2
2014,11,1,"Incarnate Word","Nicholls St.","V",38,20,NA,2
2014,11,8,"Incarnate Word","Sam Houston St.","H",19,40,NA,2
2014,11,15,"Incarnate Word","Lamar University","V",20,31,NA,2
2014,9,6,"Indiana St.","Tennessee Tech","H",49,14,NA,2
2014,9,27,"Indiana St.","Liberty","H",38,19,NA,2
2014,10,4,"Indiana St.","UNI","H",20,19,NA,2
2014,10,11,"Indiana St.","Illinois St.","H",18,20,NA,2
2014,10,18,"Indiana St.","North Dakota St.","V",17,34,NA,2
2014,10,25,"Indiana St.","Southern Ill.","V",41,26,NA,2
2014,11,1,"Indiana St.","Missouri St.","H",20,18,NA,2
2014,11,8,"Indiana St.","South Dakota St.","H",17,32,NA,2
2014,11,15,"Indiana St.","Youngstown St.","V",27,24,1,2
2014,11,22,"Indiana St.","Western Ill.","V",20,34,NA,2
2014,11,29,"Indiana St.","Eastern Ky.","V",36,16,NA,2
2014,12,6,"Indiana St.","Chattanooga","V",14,35,NA,2
2014,8,30,"Jackson St.","Florida A&M","H",22,17,NA,2
2014,9,13,"Jackson St.","Tennessee St.","N",7,35,NA,2
2014,9,20,"Jackson St.","Grambling","H",35,40,NA,2
2014,9,27,"Jackson St.","Ark.-Pine Bluff","V",33,30,1,2
2014,10,4,"Jackson St.","Prairie View","H",30,48,NA,2
2014,10,11,"Jackson St.","Mississippi Val.","H",23,27,NA,2
2014,10,25,"Jackson St.","Southern U.","H",28,42,NA,2
2014,11,1,"Jackson St.","Alabama A&M","H",14,25,NA,2
2014,11,8,"Jackson St.","Alabama St.","V",10,26,NA,2
2014,11,15,"Jackson St.","Texas Southern","V",15,10,NA,2
2014,11,22,"Jackson St.","Alcorn","V",34,31,NA,2
2014,8,30,"Jacksonville","Southeastern La.","V",3,44,NA,2
2014,9,13,"Jacksonville","San Diego","H",35,18,NA,2
2014,9,20,"Jacksonville","Penn","H",34,31,NA,2
2014,9,27,"Jacksonville","Butler","V",35,7,NA,2
2014,10,4,"Jacksonville","Drake","H",29,14,NA,2
2014,10,11,"Jacksonville","Morehead St.","V",45,26,NA,2
2014,10,18,"Jacksonville","Stetson","V",30,7,NA,2
2014,11,1,"Jacksonville","Marist","V",16,17,NA,2
2014,11,8,"Jacksonville","Davidson","V",56,0,NA,2
2014,11,15,"Jacksonville","Campbell","H",45,19,NA,2
2014,9,6,"Jacksonville St.","Chattanooga","V",26,23,1,2
2014,9,27,"Jacksonville St.","Murray St.","V",52,28,NA,2
2014,10,4,"Jacksonville St.","UT Martin","H",38,14,NA,2
2014,10,11,"Jacksonville St.","Tennessee St.","V",27,20,NA,2
2014,10,25,"Jacksonville St.","Tennessee Tech","H",49,3,NA,2
2014,11,1,"Jacksonville St.","Austin Peay","H",56,0,NA,2
2014,11,8,"Jacksonville St.","Eastern Ky.","V",20,6,NA,2
2014,11,15,"Jacksonville St.","Eastern Ill.","H",27,20,NA,2
2014,11,22,"Jacksonville St.","Southeast Mo. St.","V",49,30,NA,2
2014,12,6,"Jacksonville St.","Sam Houston St.","H",26,37,NA,2
2014,9,6,"James Madison","Lehigh","V",31,28,NA,2
2014,9,13,"James Madison","Saint Francis (PA)","H",38,22,NA,2
2014,9,20,"James Madison","Villanova","V",31,49,NA,2
2014,9,27,"James Madison","Delaware","H",23,30,1,2
2014,10,4,"James Madison","Albany (NY)","V",31,28,NA,2
2014,10,11,"James Madison","Towson","H",62,7,NA,2
2014,11,1,"James Madison","William & Mary","H",31,24,NA,2
2014,11,8,"James Madison","Stony Brook","V",27,24,NA,2
2014,11,15,"James Madison","Richmond","V",55,20,NA,2
2014,11,22,"James Madison","Elon","H",59,27,NA,2
2014,11,29,"James Madison","Liberty","H",21,26,NA,2
2014,9,6,"Lafayette","Sacred Heart","V",14,27,NA,2
2014,9,13,"Lafayette","Robert Morris","H",50,3,NA,2
2014,9,20,"Lafayette","William & Mary","V",19,33,NA,2
2014,9,27,"Lafayette","Wagner","H",35,23,NA,2
2014,10,3,"Lafayette","Fordham","V",18,42,NA,2
2014,10,11,"Lafayette","Georgetown","H",24,21,NA,2
2014,10,18,"Lafayette","Harvard","V",14,24,NA,2
2014,10,25,"Lafayette","Holy Cross","H",14,24,NA,2
2014,11,1,"Lafayette","Bucknell","V",24,27,1,2
2014,11,8,"Lafayette","Colgate","V",19,16,NA,2
2014,11,22,"Lafayette","Lehigh","N",27,7,NA,2
2014,8,30,"Lamar University","Grambling","H",42,27,NA,2
2014,9,27,"Lamar University","Sam Houston St.","H",10,42,NA,2
2014,10,4,"Lamar University","Abilene Christian","V",24,21,NA,2
2014,10,11,"Lamar University","Southeastern La.","H",34,61,NA,2
2014,10,18,"Lamar University","Nicholls St.","V",63,21,NA,2
2014,11,1,"Lamar University","Houston Baptist","H",72,14,NA,2
2014,11,8,"Lamar University","Central Ark.","V",41,44,1,2
2014,11,15,"Lamar University","Incarnate Word","H",31,20,NA,2
2014,11,22,"Lamar University","McNeese","V",27,24,NA,2
2014,9,6,"Lehigh","James Madison","H",28,31,NA,2
2014,9,13,"Lehigh","New Hampshire","V",27,45,NA,2
2014,9,20,"Lehigh","Yale","V",43,54,NA,2
2014,9,27,"Lehigh","Monmouth","H",21,28,NA,2
2014,10,11,"Lehigh","Bucknell","H",24,45,NA,2
2014,10,18,"Lehigh","Cornell","V",31,14,NA,2
2014,10,25,"Lehigh","Fordham","H",27,48,NA,2
2014,11,1,"Lehigh","Georgetown","V",27,19,NA,2
2014,11,8,"Lehigh","Holy Cross","V",20,27,NA,2
2014,11,15,"Lehigh","Colgate","H",30,27,NA,2
2014,11,22,"Lehigh","Lafayette","N",7,27,NA,2
2014,9,6,"Liberty","Norfolk St.","V",17,0,NA,2
2014,9,20,"Liberty","Bryant","H",38,21,NA,2
2014,9,27,"Liberty","Indiana St.","V",19,38,NA,2
2014,10,4,"Liberty","Richmond","H",39,46,2,2
2014,10,25,"Liberty","Gardner-Webb","H",34,0,NA,2
2014,11,1,"Liberty","Presbyterian","V",28,7,NA,2
2014,11,8,"Liberty","Monmouth","H",34,24,NA,2
2014,11,15,"Liberty","Charleston So.","H",36,38,NA,2
2014,11,22,"Liberty","Coastal Caro.","V",15,14,NA,2
2014,11,29,"Liberty","James Madison","V",26,21,NA,2
2014,12,6,"Liberty","Villanova","V",22,29,NA,2
2014,8,30,"Maine","Norfolk St.","H",10,6,NA,2
2014,9,13,"Maine","Bryant","V",10,13,NA,2
2014,9,27,"Maine","Towson","V",27,24,NA,2
2014,10,4,"Maine","Villanova","H",20,41,NA,2
2014,10,11,"Maine","Stony Brook","V",7,19,NA,2
2014,10,18,"Maine","Albany (NY)","H",7,20,NA,2
2014,10,25,"Maine","Rhode Island","V",20,14,NA,2
2014,11,8,"Maine","Richmond","H",33,20,NA,2
2014,11,15,"Maine","Elon","V",24,17,NA,2
2014,11,22,"Maine","New Hampshire","H",12,20,NA,2
2014,8,30,"Marist","Sacred Heart","V",7,28,NA,2
2014,9,6,"Marist","Bucknell","H",0,22,NA,2
2014,9,13,"Marist","Georgetown","H",7,27,NA,2
2014,9,20,"Marist","Drake","V",6,21,NA,2
2014,9,27,"Marist","San Diego","H",16,20,NA,2
2014,10,4,"Marist","Valparaiso","V",35,7,NA,2
2014,10,11,"Marist","Dayton","H",21,31,NA,2
2014,10,25,"Marist","Campbell","H",27,20,NA,2
2014,11,1,"Marist","Jacksonville","H",17,16,NA,2
2014,11,8,"Marist","Stetson","V",14,22,NA,2
2014,11,15,"Marist","Davidson","H",38,7,NA,2
2014,9,13,"McNeese","Prairie View","H",48,16,NA,2
2014,10,4,"McNeese","Nicholls St.","H",45,3,NA,2
2014,10,11,"McNeese","Sam Houston St.","V",22,38,NA,2
2014,10,18,"McNeese","Abilene Christian","H",31,20,NA,2
2014,10,25,"McNeese","Incarnate Word","V",41,21,NA,2
2014,11,1,"McNeese","Northwestern St.","V",35,28,NA,2
2014,11,8,"McNeese","SFA","H",16,31,NA,2
2014,11,15,"McNeese","Southeastern La.","V",9,28,NA,2
2014,11,22,"McNeese","Lamar University","H",24,27,NA,2
2014,9,6,"Mercer","Furman","H",20,25,NA,2
2014,9,13,"Mercer","Stetson","V",49,0,NA,2
2014,9,27,"Mercer","VMI","V",27,24,NA,2
2014,10,4,"Mercer","Samford","V",18,21,NA,2
2014,10,11,"Mercer","Austin Peay","H",49,21,NA,2
2014,10,18,"Mercer","Western Caro.","H",21,35,NA,2
2014,10,25,"Mercer","Chattanooga","V",31,38,NA,2
2014,11,1,"Mercer","The Citadel","H",26,28,NA,2
2014,11,22,"Mercer","Wofford","V",6,34,NA,2
2014,9,6,"Mississippi Val.","Illinois St.","V",0,62,NA,2
2014,9,13,"Mississippi Val.","Alabama St.","V",22,47,NA,2
2014,9,20,"Mississippi Val.","Alcorn","H",9,52,NA,2
2014,9,27,"Mississippi Val.","Alabama A&M","H",20,42,NA,2
2014,10,4,"Mississippi Val.","Texas Southern","V",16,20,NA,2
2014,10,11,"Mississippi Val.","Jackson St.","V",27,23,NA,2
2014,10,18,"Mississippi Val.","Prairie View","H",19,52,NA,2
2014,11,1,"Mississippi Val.","Ark.-Pine Bluff","V",14,24,NA,2
2014,11,6,"Mississippi Val.","Grambling","H",23,38,NA,2
2014,11,15,"Mississippi Val.","Southern U.","V",13,44,NA,2
2014,8,28,"Missouri St.","Northwestern St.","V",34,27,NA,2
2014,9,13,"Missouri St.","North Dakota","H",38,0,NA,2
2014,9,20,"Missouri St.","Central Ark.","V",33,31,NA,2
2014,10,4,"Missouri St.","Youngstown St.","H",7,14,NA,2
2014,10,11,"Missouri St.","South Dakota St.","V",28,32,NA,2
2014,10,18,"Missouri St.","South Dakota","H",31,12,NA,2
2014,10,25,"Missouri St.","Illinois St.","V",7,21,NA,2
2014,11,1,"Missouri St.","Indiana St.","V",18,20,NA,2
2014,11,8,"Missouri St.","Southern Ill.","H",22,32,NA,2
2014,11,15,"Missouri St.","North Dakota St.","H",10,45,NA,2
2014,11,22,"Missouri St.","UNI","V",24,38,NA,2
2014,8,30,"Monmouth","Delaware St.","H",52,21,NA,2
2014,9,13,"Monmouth","Wagner","H",21,16,NA,2
2014,9,20,"Monmouth","Duquesne","V",21,30,NA,2
2014,9,27,"Monmouth","Lehigh","V",28,21,NA,2
2014,10,4,"Monmouth","Robert Morris","V",51,20,NA,2
2014,10,11,"Monmouth","Columbia","H",61,28,NA,2
2014,10,25,"Monmouth","Presbyterian","V",12,18,NA,2
2014,11,1,"Monmouth","Charleston So.","H",0,27,NA,2
2014,11,8,"Monmouth","Liberty","V",24,34,NA,2
2014,11,15,"Monmouth","Coastal Caro.","V",21,52,NA,2
2014,11,22,"Monmouth","Gardner-Webb","H",31,15,NA,2
2014,9,13,"Montana","South Dakota","H",28,20,NA,2
2014,9,20,"Montana","North Dakota St.","V",10,22,NA,2
2014,9,27,"Montana","Northern Colo.","H",38,13,NA,2
2014,10,4,"Montana","North Dakota","V",18,15,NA,2
2014,10,18,"Montana","UC Davis","H",42,28,NA,2
2014,10,25,"Montana","Cal Poly","V",21,41,NA,2
2014,11,1,"Montana","Sacramento St.","H",31,13,NA,2
2014,11,8,"Montana","Eastern Wash.","V",26,36,NA,2
2014,11,15,"Montana","Southern Utah","V",35,17,NA,2
2014,11,22,"Montana","Montana St.","H",34,7,NA,2
2014,11,29,"Montana","San Diego","H",52,14,NA,2
2014,12,6,"Montana","Eastern Wash.","V",20,37,NA,2
2014,9,13,"Montana St.","Central Ark.","H",43,33,NA,2
2014,9,20,"Montana St.","Eastern Wash.","H",51,52,NA,2
2014,9,27,"Montana St.","North Dakota","H",29,18,NA,2
2014,10,4,"Montana St.","Sacramento St.","V",59,56,NA,2
2014,10,11,"Montana St.","UC Davis","V",77,37,NA,2
2014,10,18,"Montana St.","Weber St.","H",23,13,NA,2
2014,11,1,"Montana St.","Cal Poly","V",27,35,NA,2
2014,11,8,"Montana St.","Portland St.","H",29,22,NA,2
2014,11,15,"Montana St.","Idaho St.","H",44,39,NA,2
2014,11,22,"Montana St.","Montana","V",7,34,NA,2
2014,11,29,"Montana St.","South Dakota St.","H",40,47,NA,2
2014,8,30,"Morehead St.","Richmond","V",10,55,NA,2
2014,9,13,"Morehead St.","Eastern Ky.","V",13,55,NA,2
2014,9,20,"Morehead St.","Davidson","V",40,32,NA,2
2014,10,4,"Morehead St.","Campbell","H",24,31,NA,2
2014,10,11,"Morehead St.","Jacksonville","H",26,45,NA,2
2014,10,18,"Morehead St.","Dayton","V",7,41,NA,2
2014,10,25,"Morehead St.","Valparaiso","H",48,47,NA,2
2014,11,1,"Morehead St.","Butler","V",52,62,NA,2
2014,11,8,"Morehead St.","San Diego","V",28,49,NA,2
2014,11,15,"Morehead St.","Stetson","H",41,18,NA,2
2014,9,6,"Morgan St.","Holy Cross","V",26,29,NA,2
2014,9,20,"Morgan St.","Howard","H",38,35,NA,2
2014,9,27,"Morgan St.","Norfolk St.","V",14,15,NA,2
2014,10,4,"Morgan St.","Florida A&M","V",24,9,NA,2
2014,10,18,"Morgan St.","N.C. Central","H",21,20,NA,2
2014,10,25,"Morgan St.","Villanova","V",28,48,NA,2
2014,11,1,"Morgan St.","Hampton","V",38,35,NA,2
2014,11,8,"Morgan St.","N.C. A&T","V",0,45,NA,2
2014,11,15,"Morgan St.","South Carolina St.","H",24,21,NA,2
2014,11,22,"Morgan St.","Delaware St.","H",69,7,NA,2
2014,11,29,"Morgan St.","Richmond","V",24,46,NA,2
2014,9,27,"Murray St.","Jacksonville St.","H",28,52,NA,2
2014,10,4,"Murray St.","Tennessee Tech","V",27,30,1,2
2014,10,11,"Murray St.","Southeast Mo. St.","H",44,41,1,2
2014,10,18,"Murray St.","Austin Peay","V",13,20,NA,2
2014,11,1,"Murray St.","UT Martin","H",38,62,NA,2
2014,11,8,"Murray St.","Eastern Ill.","V",26,48,NA,2
2014,11,15,"Murray St.","Eastern Ky.","V",36,43,NA,2
2014,11,22,"Murray St.","Tennessee St.","H",33,48,NA,2
2014,8,31,"N.C. A&T","Alabama A&M","N",47,13,NA,2
2014,9,6,"N.C. A&T","Coastal Caro.","H",30,31,NA,2
2014,9,13,"N.C. A&T","Elon","V",17,12,NA,2
2014,9,27,"N.C. A&T","Howard","V",38,22,NA,2
2014,10,4,"N.C. A&T","South Carolina St.","N",0,13,NA,2
2014,10,9,"N.C. A&T","Hampton","H",31,14,NA,2
2014,10,18,"N.C. A&T","Delaware St.","V",33,20,NA,2
2014,10,25,"N.C. A&T","Florida A&M","H",40,21,NA,2
2014,11,8,"N.C. A&T","Morgan St.","H",45,0,NA,2
2014,11,15,"N.C. A&T","Savannah St.","V",34,0,NA,2
2014,11,22,"N.C. A&T","N.C. Central","V",14,21,NA,2
2014,9,20,"N.C. Central","Towson","V",20,31,NA,2
2014,10,4,"N.C. Central","Howard","H",27,22,NA,2
2014,10,11,"N.C. Central","South Carolina St.","V",48,35,NA,2
2014,10,18,"N.C. Central","Morgan St.","V",20,21,NA,2
2014,10,25,"N.C. Central","Savannah St.","H",42,14,NA,2
2014,11,1,"N.C. Central","Bethune-Cookman","V",20,34,NA,2
2014,11,8,"N.C. Central","Hampton","H",47,13,NA,2
2014,11,15,"N.C. Central","Norfolk St.","V",19,14,NA,2
2014,11,22,"N.C. Central","N.C. A&T","H",21,14,NA,2
2014,9,13,"New Hampshire","Lehigh","H",45,27,NA,2
2014,9,20,"New Hampshire","Richmond","V",29,26,NA,2
2014,9,27,"New Hampshire","Dartmouth","H",52,19,NA,2
2014,10,4,"New Hampshire","Elon","V",48,14,NA,2
2014,10,11,"New Hampshire","William & Mary","H",32,3,NA,2
2014,10,25,"New Hampshire","Stony Brook","H",28,20,NA,2
2014,11,1,"New Hampshire","Albany (NY)","H",49,24,NA,2
2014,11,8,"New Hampshire","Rhode Island","V",41,14,NA,2
2014,11,15,"New Hampshire","Delaware","H",43,14,NA,2
2014,11,22,"New Hampshire","Maine","V",20,12,NA,2
2014,12,6,"New Hampshire","Fordham","H",44,19,NA,2
2014,12,12,"New Hampshire","Chattanooga","H",35,30,NA,2
2014,12,20,"New Hampshire","Illinois St.","H",18,21,NA,2
2014,9,27,"Nicholls St.","Central Ark.","V",18,52,NA,2
2014,10,4,"Nicholls St.","McNeese","V",3,45,NA,2
2014,10,11,"Nicholls St.","SFA","H",20,42,NA,2
2014,10,18,"Nicholls St.","Lamar University","H",21,63,NA,2
2014,10,25,"Nicholls St.","Houston Baptist","V",21,31,NA,2
2014,11,1,"Nicholls St.","Incarnate Word","H",20,38,NA,2
2014,11,15,"Nicholls St.","Northwestern St.","V",21,48,NA,2
2014,11,20,"Nicholls St.","Southeastern La.","H",3,62,NA,2
2014,8,30,"Norfolk St.","Maine","V",6,10,NA,2
2014,9,6,"Norfolk St.","Liberty","H",0,17,NA,2
2014,9,13,"Norfolk St.","William & Mary","V",14,29,NA,2
2014,9,27,"Norfolk St.","Morgan St.","H",15,14,NA,2
2014,10,4,"Norfolk St.","Savannah St.","V",14,7,NA,2
2014,10,11,"Norfolk St.","Delaware St.","H",10,13,1,2
2014,10,18,"Norfolk St.","Hampton","V",21,13,NA,2
2014,11,1,"Norfolk St.","Florida A&M","V",12,10,NA,2
2014,11,6,"Norfolk St.","Bethune-Cookman","H",7,13,NA,2
2014,11,15,"Norfolk St.","N.C. Central","H",14,19,NA,2
2014,11,22,"Norfolk St.","South Carolina St.","V",20,30,NA,2
2014,9,6,"North Dakota","Robert Morris","H",16,13,NA,2
2014,9,13,"North Dakota","Missouri St.","V",0,38,NA,2
2014,9,20,"North Dakota","Stony Brook","H",13,3,NA,2
2014,9,27,"North Dakota","Montana St.","V",18,29,NA,2
2014,10,4,"North Dakota","Montana","H",15,18,NA,2
2014,10,11,"North Dakota","Portland St.","H",24,16,NA,2
2014,10,25,"North Dakota","Southern Utah","V",17,35,NA,2
2014,11,1,"North Dakota","Eastern Wash.","V",3,54,NA,2
2014,11,8,"North Dakota","Weber St.","H",12,24,NA,2
2014,11,15,"North Dakota","Northern Ariz.","H",30,28,NA,2
2014,11,22,"North Dakota","Northern Colo.","V",33,14,NA,2
2014,9,6,"North Dakota St.","Weber St.","V",24,7,NA,2
2014,9,13,"North Dakota St.","Incarnate Word","H",58,0,NA,2
2014,9,20,"North Dakota St.","Montana","H",22,10,NA,2
2014,10,4,"North Dakota St.","Western Ill.","V",17,10,NA,2
2014,10,11,"North Dakota St.","Southern Ill.","H",38,10,NA,2
2014,10,18,"North Dakota St.","Indiana St.","H",34,17,NA,2
2014,10,25,"North Dakota St.","South Dakota","V",47,7,NA,2
2014,11,1,"North Dakota St.","South Dakota St.","H",37,17,NA,2
2014,11,8,"North Dakota St.","UNI","V",3,23,NA,2
2014,11,15,"North Dakota St.","Missouri St.","V",45,10,NA,2
2014,11,22,"North Dakota St.","Youngstown St.","H",38,14,NA,2
2014,12,6,"North Dakota St.","South Dakota St.","H",27,24,NA,2
2014,12,13,"North Dakota St.","Coastal Caro.","H",39,32,NA,2
2014,12,19,"North Dakota St.","Sam Houston St.","H",35,3,NA,2
2015,1,10,"North Dakota St.","Illinois St.","N",29,27,NA,2
2014,9,6,"Northern Ariz.","Abilene Christian","V",27,21,NA,2
2014,9,20,"Northern Ariz.","South Dakota","V",21,28,NA,2
2014,9,27,"Northern Ariz.","Cal Poly","H",38,35,NA,2
2014,10,4,"Northern Ariz.","Northern Colo.","V",17,24,NA,2
2014,10,18,"Northern Ariz.","Portland St.","V",21,17,NA,2
2014,10,25,"Northern Ariz.","Eastern Wash.","H",28,27,NA,2
2014,11,1,"Northern Ariz.","Weber St.","V",29,22,NA,2
2014,11,8,"Northern Ariz.","UC Davis","H",23,21,NA,2
2014,11,15,"Northern Ariz.","North Dakota","V",28,30,NA,2
2014,11,22,"Northern Ariz.","Southern Utah","H",14,22,NA,2
2014,9,13,"Northern Colo.","Houston Baptist","H",28,20,NA,2
2014,9,20,"Northern Colo.","UNI","V",7,46,NA,2
2014,9,27,"Northern Colo.","Montana","V",13,38,NA,2
2014,10,4,"Northern Colo.","Northern Ariz.","H",24,17,NA,2
2014,10,11,"Northern Colo.","Sacramento St.","H",38,43,NA,2
2014,10,18,"Northern Colo.","Eastern Wash.","V",18,26,NA,2
2014,10,25,"Northern Colo.","Idaho St.","H",12,46,NA,2
2014,11,1,"Northern Colo.","UC Davis","V",27,21,NA,2
2014,11,15,"Northern Colo.","Weber St.","V",21,34,NA,2
2014,11,22,"Northern Colo.","North Dakota","H",14,33,NA,2
2014,8,28,"Northwestern St.","Missouri St.","H",27,34,NA,2
2014,9,13,"Northwestern St.","Southern U.","V",51,27,NA,2
2014,10,4,"Northwestern St.","Southeastern La.","V",22,30,NA,2
2014,10,11,"Northwestern St.","Incarnate Word","H",49,12,NA,2
2014,10,18,"Northwestern St.","Sam Houston St.","H",31,27,NA,2
2014,10,25,"Northwestern St.","Central Ark.","V",35,58,NA,2
2014,11,1,"Northwestern St.","McNeese","H",28,35,NA,2
2014,11,8,"Northwestern St.","Abilene Christian","V",34,10,NA,2
2014,11,15,"Northwestern St.","Nicholls St.","H",48,21,NA,2
2014,11,22,"Northwestern St.","SFA","V",24,27,NA,2
2014,9,20,"Penn","Jacksonville","V",31,34,NA,2
2014,9,27,"Penn","Villanova","H",7,41,NA,2
2014,10,4,"Penn","Dartmouth","V",13,31,NA,2
2014,10,11,"Penn","Fordham","V",22,60,NA,2
2014,10,18,"Penn","Columbia","H",31,7,NA,2
2014,10,25,"Penn","Yale","V",21,43,NA,2
2014,11,1,"Penn","Brown","H",13,21,NA,2
2014,11,8,"Penn","Princeton","V",17,22,NA,2
2014,11,15,"Penn","Harvard","H",24,34,NA,2
2014,11,22,"Penn","Cornell","V",34,26,NA,2
2014,9,20,"Portland St.","Cal Poly","V",14,42,NA,2
2014,10,4,"Portland St.","UC Davis","H",23,14,NA,2
2014,10,11,"Portland St.","North Dakota","V",16,24,NA,2
2014,10,18,"Portland St.","Northern Ariz.","H",17,21,NA,2
2014,10,25,"Portland St.","Weber St.","V",30,17,NA,2
2014,11,1,"Portland St.","Idaho St.","H",13,31,NA,2
2014,11,8,"Portland St.","Montana St.","V",22,29,NA,2
2014,11,15,"Portland St.","Sacramento St.","V",41,48,NA,2
2014,11,21,"Portland St.","Eastern Wash.","H",34,56,NA,2
2014,8,31,"Prairie View","Texas Southern","N",35,37,NA,2
2014,9,13,"Prairie View","McNeese","V",16,48,NA,2
2014,9,20,"Prairie View","Southern U.","H",24,34,NA,2
2014,9,27,"Prairie View","Grambling","N",20,26,NA,2
2014,10,4,"Prairie View","Jackson St.","V",48,30,NA,2
2014,10,11,"Prairie View","Alabama St.","H",34,24,NA,2
2014,10,18,"Prairie View","Mississippi Val.","V",52,19,NA,2
2014,10,25,"Prairie View","Alcorn","H",48,77,NA,2
2014,11,8,"Prairie View","Ark.-Pine Bluff","V",51,23,NA,2
2014,11,15,"Prairie View","Alabama A&M","V",38,35,NA,2
2014,9,13,"Presbyterian","Furman","H",10,7,NA,2
2014,10,4,"Presbyterian","Western Caro.","H",19,14,NA,2
2014,10,11,"Presbyterian","Coastal Caro.","H",28,40,NA,2
2014,10,18,"Presbyterian","Charleston So.","V",7,3,NA,2
2014,10,25,"Presbyterian","Monmouth","H",18,12,NA,2
2014,11,1,"Presbyterian","Liberty","H",7,28,NA,2
2014,11,15,"Presbyterian","Gardner-Webb","V",14,7,NA,2
2014,9,20,"Princeton","San Diego","V",29,39,NA,2
2014,9,27,"Princeton","Davidson","H",56,17,NA,2
2014,10,4,"Princeton","Columbia","V",38,6,NA,2
2014,10,11,"Princeton","Colgate","V",30,31,NA,2
2014,10,18,"Princeton","Brown","H",27,16,NA,2
2014,10,25,"Princeton","Harvard","H",7,49,NA,2
2014,11,1,"Princeton","Cornell","V",38,27,NA,2
2014,11,8,"Princeton","Penn","H",22,17,NA,2
2014,11,15,"Princeton","Yale","V",30,44,NA,2
2014,11,22,"Princeton","Dartmouth","H",10,41,NA,2
2014,9,13,"Rhode Island","Fordham","V",7,54,NA,2
2014,9,20,"Rhode Island","Albany (NY)","H",20,37,NA,2
2014,9,27,"Rhode Island","Central Conn. St.","V",14,38,NA,2
2014,10,4,"Rhode Island","Brown","H",13,20,NA,2
2014,10,11,"Rhode Island","Villanova","V",21,44,NA,2
2014,10,18,"Rhode Island","Richmond","V",0,37,NA,2
