"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2015,9,19,"Ohio St.","Northern Ill.","H",20,13,NA,2
2015,9,26,"Ohio St.","Western Mich.","H",38,12,NA,2
2015,10,3,"Ohio St.","Indiana","V",34,27,NA,2
2015,10,10,"Ohio St.","Maryland","H",49,28,NA,2
2015,10,17,"Ohio St.","Penn St.","H",38,10,NA,2
2015,10,24,"Ohio St.","Rutgers","V",49,7,NA,2
2015,11,7,"Ohio St.","Minnesota","H",28,14,NA,2
2015,11,14,"Ohio St.","Illinois","V",28,3,NA,2
2015,11,21,"Ohio St.","Michigan St.","H",14,17,NA,2
2015,11,28,"Ohio St.","Michigan","V",42,13,NA,2
2016,1,1,"Ohio St.","Notre Dame","N",44,28,NA,2
2015,9,5,"Oklahoma","Akron","H",41,3,NA,2
2015,9,12,"Oklahoma","Tennessee","V",31,24,2,2
2015,9,19,"Oklahoma","Tulsa","H",52,38,NA,2
2015,10,3,"Oklahoma","West Virginia","H",44,24,NA,2
2015,10,10,"Oklahoma","Texas","N",17,24,NA,2
2015,10,17,"Oklahoma","Kansas St.","V",55,0,NA,2
2015,10,24,"Oklahoma","Texas Tech","H",63,27,NA,2
2015,10,31,"Oklahoma","Kansas","V",62,7,NA,2
2015,11,7,"Oklahoma","Iowa St.","H",52,16,NA,2
2015,11,14,"Oklahoma","Baylor","V",44,34,NA,2
2015,11,21,"Oklahoma","TCU","H",30,29,NA,2
2015,11,28,"Oklahoma","Oklahoma St.","V",58,23,NA,2
2015,12,31,"Oklahoma","Clemson","N",17,37,NA,2
2015,9,3,"Oklahoma St.","Central Mich.","V",24,13,NA,2
2015,9,19,"Oklahoma St.","UTSA","H",69,14,NA,2
2015,9,26,"Oklahoma St.","Texas","V",30,27,NA,2
2015,10,3,"Oklahoma St.","Kansas St.","H",36,34,NA,2
2015,10,10,"Oklahoma St.","West Virginia","V",33,26,1,2
2015,10,24,"Oklahoma St.","Kansas","H",58,10,NA,2
2015,10,31,"Oklahoma St.","Texas Tech","V",70,53,NA,2
2015,11,7,"Oklahoma St.","TCU","H",49,29,NA,2
2015,11,14,"Oklahoma St.","Iowa St.","V",35,31,NA,2
2015,11,21,"Oklahoma St.","Baylor","H",35,45,NA,2
2015,11,28,"Oklahoma St.","Oklahoma","H",23,58,NA,2
2016,1,1,"Oklahoma St.","Ole Miss","N",20,48,NA,2
2015,9,5,"Old Dominion","Eastern Mich.","V",38,34,NA,2
2015,9,19,"Old Dominion","North Carolina St.","H",14,38,NA,2
2015,9,26,"Old Dominion","Appalachian St.","H",0,49,NA,2
2015,10,3,"Old Dominion","Marshall","V",7,27,NA,2
2015,10,17,"Old Dominion","Charlotte","H",37,34,NA,2
2015,10,24,"Old Dominion","FIU","V",12,41,NA,2
2015,10,31,"Old Dominion","Western Ky.","H",30,55,NA,2
2015,11,7,"Old Dominion","UTSA","V",36,31,NA,2
2015,11,14,"Old Dominion","UTEP","H",31,21,NA,2
2015,11,21,"Old Dominion","Southern Miss.","V",31,56,NA,2
2015,11,28,"Old Dominion","Fla. Atlantic","H",31,33,NA,2
2015,9,12,"Ole Miss","Fresno St.","H",73,21,NA,2
2015,9,19,"Ole Miss","Alabama","V",43,37,NA,2
2015,9,26,"Ole Miss","Vanderbilt","H",27,16,NA,2
2015,10,3,"Ole Miss","Florida","V",10,38,NA,2
2015,10,10,"Ole Miss","New Mexico St.","H",52,3,NA,2
2015,10,17,"Ole Miss","Memphis","V",24,37,NA,2
2015,10,24,"Ole Miss","Texas A&M","H",23,3,NA,2
2015,10,31,"Ole Miss","Auburn","V",27,19,NA,2
2015,11,7,"Ole Miss","Arkansas","H",52,53,1,2
2015,11,21,"Ole Miss","LSU","H",38,17,NA,2
2015,11,28,"Ole Miss","Mississippi St.","V",38,27,NA,2
2016,1,1,"Ole Miss","Oklahoma St.","N",48,20,NA,2
2015,9,12,"Oregon","Michigan St.","V",28,31,NA,2
2015,9,19,"Oregon","Georgia St.","H",61,28,NA,2
2015,9,26,"Oregon","Utah","H",20,62,NA,2
2015,10,3,"Oregon","Colorado","V",41,24,NA,2
2015,10,10,"Oregon","Washington St.","H",38,45,2,2
2015,10,17,"Oregon","Washington","V",26,20,NA,2
2015,10,29,"Oregon","Arizona St.","V",61,55,3,2
2015,11,7,"Oregon","California","H",44,28,NA,2
2015,11,14,"Oregon","Stanford","V",38,36,NA,2
2015,11,21,"Oregon","Southern California","H",48,28,NA,2
2015,11,27,"Oregon","Oregon St.","H",52,42,NA,2
2016,1,2,"Oregon","TCU","N",41,47,3,2
2015,9,12,"Oregon St.","Michigan","V",7,35,NA,2
2015,9,19,"Oregon St.","San Jose St.","H",35,21,NA,2
2015,9,25,"Oregon St.","Stanford","H",24,42,NA,2
2015,10,10,"Oregon St.","Arizona","V",7,44,NA,2
2015,10,17,"Oregon St.","Washington St.","V",31,52,NA,2
2015,10,24,"Oregon St.","Colorado","H",13,17,NA,2
2015,10,31,"Oregon St.","Utah","V",12,27,NA,2
2015,11,7,"Oregon St.","UCLA","H",0,41,NA,2
2015,11,14,"Oregon St.","California","V",24,54,NA,2
2015,11,21,"Oregon St.","Washington","H",7,52,NA,2
2015,11,27,"Oregon St.","Oregon","V",42,52,NA,2
2015,9,5,"Penn St.","Temple","V",10,27,NA,2
2015,9,12,"Penn St.","Buffalo","H",27,14,NA,2
2015,9,19,"Penn St.","Rutgers","H",28,3,NA,2
2015,9,26,"Penn St.","San Diego St.","H",37,21,NA,2
2015,10,3,"Penn St.","Army West Point","H",20,14,NA,2
2015,10,10,"Penn St.","Indiana","H",29,7,NA,2
2015,10,17,"Penn St.","Ohio St.","V",10,38,NA,2
2015,10,24,"Penn St.","Maryland","V",31,30,NA,2
2015,10,31,"Penn St.","Illinois","H",39,0,NA,2
2015,11,7,"Penn St.","Northwestern","V",21,23,NA,2
2015,11,21,"Penn St.","Michigan","H",16,28,NA,2
2015,11,28,"Penn St.","Michigan St.","V",16,55,NA,2
2016,1,2,"Penn St.","Georgia","N",17,24,NA,2
2015,9,12,"Pittsburgh","Akron","V",24,7,NA,2
2015,9,19,"Pittsburgh","Iowa","V",24,27,NA,2
2015,10,3,"Pittsburgh","Virginia Tech","V",17,13,NA,2
2015,10,10,"Pittsburgh","Virginia","H",26,19,NA,2
2015,10,17,"Pittsburgh","Georgia Tech","V",31,28,NA,2
2015,10,24,"Pittsburgh","Syracuse","V",23,20,NA,2
2015,10,29,"Pittsburgh","North Carolina","H",19,26,NA,2
2015,11,7,"Pittsburgh","Notre Dame","H",30,42,NA,2
2015,11,14,"Pittsburgh","Duke","V",31,13,NA,2
2015,11,21,"Pittsburgh","Louisville","H",45,34,NA,2
2015,11,27,"Pittsburgh","Miami (FL)","H",24,29,NA,2
2015,12,28,"Pittsburgh","Navy","V",28,44,NA,2
2015,9,6,"Purdue","Marshall","V",31,41,NA,2
2015,9,19,"Purdue","Virginia Tech","H",24,51,NA,2
2015,9,26,"Purdue","Bowling Green","H",28,35,NA,2
2015,10,3,"Purdue","Michigan St.","V",21,24,NA,2
2015,10,10,"Purdue","Minnesota","H",13,41,NA,2
2015,10,17,"Purdue","Wisconsin","V",7,24,NA,2
2015,10,31,"Purdue","Nebraska","H",55,45,NA,2
2015,11,7,"Purdue","Illinois","H",14,48,NA,2
2015,11,14,"Purdue","Northwestern","V",14,21,NA,2
2015,11,21,"Purdue","Iowa","V",20,40,NA,2
2015,11,28,"Purdue","Indiana","H",36,54,NA,2
2015,9,12,"Rice","Texas","V",28,42,NA,2
2015,9,19,"Rice","North Texas","V",38,24,NA,2
2015,9,26,"Rice","Baylor","V",17,70,NA,2
2015,10,3,"Rice","Western Ky.","H",10,49,NA,2
2015,10,10,"Rice","Fla. Atlantic","V",27,26,NA,2
2015,10,24,"Rice","Army West Point","H",38,31,NA,2
2015,10,30,"Rice","Louisiana Tech","H",17,42,NA,2
2015,11,6,"Rice","UTEP","V",21,24,NA,2
2015,11,14,"Rice","Southern Miss.","H",10,65,NA,2
2015,11,21,"Rice","UTSA","V",24,34,NA,2
2015,11,28,"Rice","Charlotte","H",27,7,NA,2
2015,9,12,"Rutgers","Washington St.","H",34,37,NA,2
2015,9,19,"Rutgers","Penn St.","V",3,28,NA,2
2015,9,26,"Rutgers","Kansas","H",27,14,NA,2
2015,10,10,"Rutgers","Michigan St.","H",24,31,NA,2
2015,10,17,"Rutgers","Indiana","V",55,52,NA,2
2015,10,24,"Rutgers","Ohio St.","H",7,49,NA,2
2015,10,31,"Rutgers","Wisconsin","V",10,48,NA,2
2015,11,7,"Rutgers","Michigan","V",16,49,NA,2
2015,11,14,"Rutgers","Nebraska","H",14,31,NA,2
2015,11,21,"Rutgers","Army West Point","V",31,21,NA,2
2015,11,28,"Rutgers","Maryland","H",41,46,NA,2
2015,9,4,"SMU","Baylor","H",21,56,NA,2
2015,9,12,"SMU","North Texas","H",31,13,NA,2
2015,9,19,"SMU","TCU","V",37,56,NA,2
2015,10,3,"SMU","East Carolina","H",23,49,NA,2
2015,10,8,"SMU","Houston","V",28,49,NA,2
2015,10,24,"SMU","South Fla.","V",14,38,NA,2
2015,10,31,"SMU","Tulsa","H",31,40,NA,2
2015,11,6,"SMU","Temple","H",40,60,NA,2
2015,11,14,"SMU","Navy","V",14,55,NA,2
2015,11,21,"SMU","Tulane","H",49,21,NA,2
2015,11,28,"SMU","Memphis","V",0,63,NA,2
2015,9,12,"San Diego St.","California","V",7,35,NA,2
2015,9,19,"San Diego St.","South Ala.","H",27,34,1,2
2015,9,26,"San Diego St.","Penn St.","V",21,37,NA,2
2015,10,3,"San Diego St.","Fresno St.","H",21,7,NA,2
2015,10,10,"San Diego St.","Hawaii","V",28,14,NA,2
2015,10,17,"San Diego St.","San Jose St.","V",30,7,NA,2
2015,10,23,"San Diego St.","Utah St.","H",48,14,NA,2
2015,10,31,"San Diego St.","Colorado St.","V",41,17,NA,2
2015,11,14,"San Diego St.","Wyoming","H",38,3,NA,2
2015,11,21,"San Diego St.","UNLV","V",52,14,NA,2
2015,11,28,"San Diego St.","Nevada","H",31,14,NA,2
2015,12,5,"San Diego St.","Air Force","H",27,24,NA,2
2015,12,24,"San Diego St.","Cincinnati","N",42,7,NA,2
2015,9,12,"San Jose St.","Air Force","V",16,37,NA,2
2015,9,19,"San Jose St.","Oregon St.","V",21,35,NA,2
2015,9,26,"San Jose St.","Fresno St.","H",49,23,NA,2
2015,10,3,"San Jose St.","Auburn","V",21,35,NA,2
2015,10,10,"San Jose St.","UNLV","V",33,27,1,2
2015,10,17,"San Jose St.","San Diego St.","H",7,30,NA,2
2015,10,24,"San Jose St.","New Mexico","H",31,21,NA,2
2015,11,6,"San Jose St.","BYU","H",16,17,NA,2
2015,11,14,"San Jose St.","Nevada","V",34,37,1,2
2015,11,21,"San Jose St.","Hawaii","V",42,23,NA,2
2015,11,27,"San Jose St.","Boise St.","H",23,40,NA,2
2015,12,19,"San Jose St.","Georgia St.","N",27,16,NA,2
2015,9,12,"South Ala.","Nebraska","V",9,48,NA,2
2015,9,19,"South Ala.","San Diego St.","V",34,27,1,2
2015,9,26,"South Ala.","North Carolina St.","H",13,63,NA,2
2015,10,3,"South Ala.","Troy","V",24,18,NA,2
2015,10,13,"South Ala.","Arkansas St.","H",31,49,NA,2
2015,10,24,"South Ala.","Texas St.","V",18,36,NA,2
2015,11,7,"South Ala.","Idaho","H",52,45,NA,2
2015,11,12,"South Ala.","Louisiana","H",32,25,NA,2
2015,11,21,"South Ala.","Georgia St.","V",10,24,NA,2
2015,11,28,"South Ala.","Ga. Southern","V",17,55,NA,2
2015,12,5,"South Ala.","Appalachian St.","H",27,34,NA,2
2015,9,3,"South Carolina","North Carolina","N",17,13,NA,2
2015,9,12,"South Carolina","Kentucky","H",22,26,NA,2
2015,9,19,"South Carolina","Georgia","V",20,52,NA,2
2015,9,26,"South Carolina","UCF","H",31,14,NA,2
2015,10,3,"South Carolina","Missouri","V",10,24,NA,2
2015,10,10,"South Carolina","LSU","V",24,45,NA,2
2015,10,17,"South Carolina","Vanderbilt","H",19,10,NA,2
2015,10,31,"South Carolina","Texas A&M","V",28,35,NA,2
2015,11,7,"South Carolina","Tennessee","V",24,27,NA,2
2015,11,14,"South Carolina","Florida","H",14,24,NA,2
2015,11,28,"South Carolina","Clemson","H",32,37,NA,2
2015,9,12,"South Fla.","Florida St.","V",14,34,NA,2
2015,9,19,"South Fla.","Maryland","V",17,35,NA,2
2015,10,2,"South Fla.","Memphis","H",17,24,NA,2
2015,10,10,"South Fla.","Syracuse","H",45,24,NA,2
2015,10,17,"South Fla.","UConn","V",28,20,NA,2
2015,10,24,"South Fla.","SMU","H",38,14,NA,2
2015,10,31,"South Fla.","Navy","V",17,29,NA,2
2015,11,7,"South Fla.","East Carolina","V",22,17,NA,2
2015,11,14,"South Fla.","Temple","H",44,23,NA,2
2015,11,20,"South Fla.","Cincinnati","H",65,27,NA,2
2015,11,26,"South Fla.","UCF","V",44,3,NA,2
2015,12,21,"South Fla.","Western Ky.","N",35,45,NA,2
2015,9,5,"Southern California","Arkansas St.","H",55,6,NA,2
2015,9,12,"Southern California","Idaho","H",59,9,NA,2
2015,9,19,"Southern California","Stanford","H",31,41,NA,2
2015,9,26,"Southern California","Arizona St.","V",42,14,NA,2
2015,10,8,"Southern California","Washington","H",12,17,NA,2
2015,10,17,"Southern California","Notre Dame","V",31,41,NA,2
2015,10,24,"Southern California","Utah","H",42,24,NA,2
2015,10,31,"Southern California","California","V",27,21,NA,2
2015,11,7,"Southern California","Arizona","H",38,30,NA,2
2015,11,13,"Southern California","Colorado","V",27,24,NA,2
2015,11,21,"Southern California","Oregon","V",28,48,NA,2
2015,11,28,"Southern California","UCLA","H",40,21,NA,2
2015,12,5,"Southern California","Stanford","N",22,41,NA,2
2015,12,30,"Southern California","Wisconsin","N",21,23,NA,2
2015,9,5,"Southern Miss.","Mississippi St.","H",16,34,NA,2
2015,9,19,"Southern Miss.","Texas St.","V",56,50,NA,2
2015,9,26,"Southern Miss.","Nebraska","V",28,36,NA,2
2015,10,3,"Southern Miss.","North Texas","H",49,14,NA,2
2015,10,9,"Southern Miss.","Marshall","V",10,31,NA,2
2015,10,17,"Southern Miss.","UTSA","H",32,10,NA,2
2015,10,24,"Southern Miss.","Charlotte","V",44,10,NA,2
2015,10,31,"Southern Miss.","UTEP","H",34,13,NA,2
2015,11,14,"Southern Miss.","Rice","V",65,10,NA,2
2015,11,21,"Southern Miss.","Old Dominion","H",56,31,NA,2
2015,11,28,"Southern Miss.","Louisiana Tech","V",58,24,NA,2
2015,12,5,"Southern Miss.","Western Ky.","V",28,45,NA,2
2015,12,26,"Southern Miss.","Washington","N",31,44,NA,2
2015,9,5,"Stanford","Northwestern","V",6,16,NA,2
2015,9,12,"Stanford","UCF","H",31,7,NA,2
2015,9,19,"Stanford","Southern California","V",41,31,NA,2
2015,9,25,"Stanford","Oregon St.","V",42,24,NA,2
2015,10,3,"Stanford","Arizona","H",55,17,NA,2
2015,10,15,"Stanford","UCLA","H",56,35,NA,2
2015,10,24,"Stanford","Washington","H",31,14,NA,2
2015,10,31,"Stanford","Washington St.","V",30,28,NA,2
2015,11,7,"Stanford","Colorado","V",42,10,NA,2
2015,11,14,"Stanford","Oregon","H",36,38,NA,2
2015,11,21,"Stanford","California","H",35,22,NA,2
2015,11,28,"Stanford","Notre Dame","H",38,36,NA,2
2015,12,5,"Stanford","Southern California","N",41,22,NA,2
2016,1,1,"Stanford","Iowa","N",45,16,NA,2
2015,9,12,"Syracuse","Wake Forest","H",30,17,NA,2
2015,9,19,"Syracuse","Central Mich.","H",30,27,1,2
2015,9,26,"Syracuse","LSU","H",24,34,NA,2
2015,10,10,"Syracuse","South Fla.","V",24,45,NA,2
2015,10,17,"Syracuse","Virginia","V",38,44,3,2
2015,10,24,"Syracuse","Pittsburgh","H",20,23,NA,2
2015,10,31,"Syracuse","Florida St.","V",21,45,NA,2
2015,11,7,"Syracuse","Louisville","V",17,41,NA,2
2015,11,14,"Syracuse","Clemson","H",27,37,NA,2
2015,11,21,"Syracuse","North Carolina St.","V",29,42,NA,2
2015,11,28,"Syracuse","Boston College","H",20,17,NA,2
2015,9,3,"TCU","Minnesota","V",23,17,NA,2
2015,9,19,"TCU","SMU","H",56,37,NA,2
2015,9,26,"TCU","Texas Tech","V",55,52,NA,2
2015,10,3,"TCU","Texas","H",50,7,NA,2
2015,10,10,"TCU","Kansas St.","V",52,45,NA,2
2015,10,17,"TCU","Iowa St.","V",45,21,NA,2
2015,10,29,"TCU","West Virginia","H",40,10,NA,2
2015,11,7,"TCU","Oklahoma St.","V",29,49,NA,2
2015,11,14,"TCU","Kansas","H",23,17,NA,2
2015,11,21,"TCU","Oklahoma","V",29,30,NA,2
2015,11,27,"TCU","Baylor","H",28,21,2,2
2016,1,2,"TCU","Oregon","N",47,41,3,2
2015,9,5,"Temple","Penn St.","H",27,10,NA,2
2015,9,12,"Temple","Cincinnati","V",34,26,NA,2
2015,9,19,"Temple","Massachusetts","V",25,23,NA,2
2015,10,2,"Temple","Charlotte","V",37,3,NA,2
2015,10,10,"Temple","Tulane","H",49,10,NA,2
2015,10,17,"Temple","UCF","H",30,16,NA,2
2015,10,22,"Temple","East Carolina","V",24,14,NA,2
2015,10,31,"Temple","Notre Dame","H",20,24,NA,2
2015,11,6,"Temple","SMU","V",60,40,NA,2
2015,11,14,"Temple","South Fla.","V",23,44,NA,2
2015,11,21,"Temple","Memphis","H",31,12,NA,2
2015,11,28,"Temple","UConn","H",27,3,NA,2
2015,12,5,"Temple","Houston","V",13,24,NA,2
2015,12,22,"Temple","Toledo","N",17,32,NA,2
2015,9,5,"Tennessee","Bowling Green","N",59,30,NA,2
2015,9,12,"Tennessee","Oklahoma","H",24,31,2,2
2015,9,26,"Tennessee","Florida","V",27,28,NA,2
2015,10,3,"Tennessee","Arkansas","H",20,24,NA,2
2015,10,10,"Tennessee","Georgia","H",38,31,NA,2
2015,10,24,"Tennessee","Alabama","V",14,19,NA,2
2015,10,31,"Tennessee","Kentucky","V",52,21,NA,2
2015,11,7,"Tennessee","South Carolina","H",27,24,NA,2
2015,11,14,"Tennessee","North Texas","H",24,0,NA,2
2015,11,21,"Tennessee","Missouri","V",19,8,NA,2
2015,11,28,"Tennessee","Vanderbilt","H",53,28,NA,2
2016,1,1,"Tennessee","Northwestern","N",45,6,NA,2
2015,9,5,"Texas","Notre Dame","V",3,38,NA,2
2015,9,12,"Texas","Rice","H",42,28,NA,2
2015,9,19,"Texas","California","H",44,45,NA,2
2015,9,26,"Texas","Oklahoma St.","H",27,30,NA,2
2015,10,3,"Texas","TCU","V",7,50,NA,2
2015,10,10,"Texas","Oklahoma","N",24,17,NA,2
2015,10,24,"Texas","Kansas St.","H",23,9,NA,2
2015,10,31,"Texas","Iowa St.","V",0,24,NA,2
2015,11,7,"Texas","Kansas","H",59,20,NA,2
2015,11,14,"Texas","West Virginia","V",20,38,NA,2
2015,11,26,"Texas","Texas Tech","H",45,48,NA,2
2015,12,5,"Texas","Baylor","V",23,17,NA,2
2015,9,5,"Texas A&M","Arizona St.","N",38,17,NA,2
2015,9,12,"Texas A&M","Ball St.","H",56,23,NA,2
2015,9,19,"Texas A&M","Nevada","H",44,27,NA,2
2015,9,26,"Texas A&M","Arkansas","N",28,21,1,2
2015,10,3,"Texas A&M","Mississippi St.","H",30,17,NA,2
2015,10,17,"Texas A&M","Alabama","H",23,41,NA,2
2015,10,24,"Texas A&M","Ole Miss","V",3,23,NA,2
2015,10,31,"Texas A&M","South Carolina","H",35,28,NA,2
2015,11,7,"Texas A&M","Auburn","H",10,26,NA,2
2015,11,21,"Texas A&M","Vanderbilt","V",25,0,NA,2
2015,11,28,"Texas A&M","LSU","V",7,19,NA,2
2015,12,30,"Texas A&M","Louisville","N",21,27,NA,2
2015,9,5,"Texas St.","Florida St.","V",16,59,NA,2
2015,9,19,"Texas St.","Southern Miss.","H",50,56,NA,2
2015,9,26,"Texas St.","Houston","V",14,59,NA,2
2015,10,10,"Texas St.","Louisiana","V",27,49,NA,2
2015,10,24,"Texas St.","South Ala.","H",36,18,NA,2
2015,10,29,"Texas St.","Ga. Southern","V",13,37,NA,2
2015,11,7,"Texas St.","New Mexico St.","H",21,31,NA,2
2015,11,14,"Texas St.","Georgia St.","H",19,41,NA,2
2015,11,19,"Texas St.","La.-Monroe","H",16,3,NA,2
2015,11,28,"Texas St.","Idaho","V",31,38,NA,2
2015,12,5,"Texas St.","Arkansas St.","V",17,55,NA,2
2015,9,12,"Texas Tech","UTEP","H",69,20,NA,2
2015,9,19,"Texas Tech","Arkansas","V",35,24,NA,2
2015,9,26,"Texas Tech","TCU","H",52,55,NA,2
2015,10,3,"Texas Tech","Baylor","N",35,63,NA,2
2015,10,10,"Texas Tech","Iowa St.","H",66,31,NA,2
2015,10,17,"Texas Tech","Kansas","V",30,20,NA,2
2015,10,24,"Texas Tech","Oklahoma","V",27,63,NA,2
2015,10,31,"Texas Tech","Oklahoma St.","H",53,70,NA,2
2015,11,7,"Texas Tech","West Virginia","V",26,31,NA,2
2015,11,14,"Texas Tech","Kansas St.","H",59,44,NA,2
2015,11,26,"Texas Tech","Texas","V",48,45,NA,2
2015,12,29,"Texas Tech","LSU","N",27,56,NA,2
2015,9,12,"Toledo","Arkansas","V",16,12,NA,2
2015,9,19,"Toledo","Iowa St.","H",30,23,2,2
2015,9,26,"Toledo","Arkansas St.","H",37,7,NA,2
2015,10,3,"Toledo","Ball St.","V",24,10,NA,2
2015,10,10,"Toledo","Kent St.","H",38,7,NA,2
2015,10,17,"Toledo","Eastern Mich.","H",63,20,NA,2
2015,10,24,"Toledo","Massachusetts","V",51,35,NA,2
2015,11,3,"Toledo","Northern Ill.","H",27,32,NA,2
2015,11,10,"Toledo","Central Mich.","V",28,23,NA,2
2015,11,17,"Toledo","Bowling Green","V",44,28,NA,2
2015,11,27,"Toledo","Western Mich.","H",30,35,NA,2
2015,12,22,"Toledo","Temple","N",32,17,NA,2
2015,9,5,"Troy","North Carolina St.","V",21,49,NA,2
2015,9,19,"Troy","Wisconsin","V",3,28,NA,2
2015,10,3,"Troy","South Ala.","H",18,24,NA,2
2015,10,10,"Troy","Mississippi St.","V",17,45,NA,2
2015,10,17,"Troy","Idaho","H",16,19,NA,2
2015,10,24,"Troy","New Mexico St.","V",52,7,NA,2
2015,10,31,"Troy","Appalachian St.","V",41,44,3,2
2015,11,7,"Troy","La.-Monroe","H",51,14,NA,2
2015,11,14,"Troy","Ga. Southern","H",10,45,NA,2
2015,11,27,"Troy","Georgia St.","V",21,31,NA,2
2015,12,5,"Troy","Louisiana","V",41,17,NA,2
2015,9,3,"Tulane","Duke","H",7,37,NA,2
2015,9,12,"Tulane","Georgia Tech","V",10,65,NA,2
2015,10,3,"Tulane","UCF","H",45,31,NA,2
2015,10,10,"Tulane","Temple","V",10,49,NA,2
2015,10,16,"Tulane","Houston","H",7,42,NA,2
2015,10,24,"Tulane","Navy","V",14,31,NA,2
2015,10,31,"Tulane","Memphis","V",13,41,NA,2
2015,11,7,"Tulane","UConn","H",3,7,NA,2
2015,11,14,"Tulane","Army West Point","V",34,31,NA,2
2015,11,21,"Tulane","SMU","V",21,49,NA,2
2015,11,27,"Tulane","Tulsa","H",34,45,NA,2
2015,9,5,"Tulsa","Fla. Atlantic","H",47,44,1,2
2015,9,12,"Tulsa","New Mexico","V",40,21,NA,2
2015,9,19,"Tulsa","Oklahoma","V",38,52,NA,2
2015,10,3,"Tulsa","Houston","H",24,38,NA,2
2015,10,10,"Tulsa","La.-Monroe","H",34,24,NA,2
2015,10,17,"Tulsa","East Carolina","V",17,30,NA,2
2015,10,23,"Tulsa","Memphis","H",42,66,NA,2
2015,10,31,"Tulsa","SMU","V",40,31,NA,2
2015,11,7,"Tulsa","UCF","H",45,30,NA,2
2015,11,14,"Tulsa","Cincinnati","V",38,49,NA,2
2015,11,21,"Tulsa","Navy","H",21,44,NA,2
2015,11,27,"Tulsa","Tulane","V",45,34,NA,2
2015,12,26,"Tulsa","Virginia Tech","N",52,55,NA,2
2015,9,3,"UCF","FIU","H",14,15,NA,2
2015,9,12,"UCF","Stanford","V",7,31,NA,2
2015,9,26,"UCF","South Carolina","V",14,31,NA,2
2015,10,3,"UCF","Tulane","V",31,45,NA,2
2015,10,10,"UCF","UConn","H",13,40,NA,2
2015,10,17,"UCF","Temple","V",16,30,NA,2
2015,10,24,"UCF","Houston","H",10,59,NA,2
2015,10,31,"UCF","Cincinnati","V",7,52,NA,2
2015,11,7,"UCF","Tulsa","V",30,45,NA,2
2015,11,19,"UCF","East Carolina","H",7,44,NA,2
2015,11,26,"UCF","South Fla.","H",3,44,NA,2
2015,9,5,"UCLA","Virginia","H",34,16,NA,2
2015,9,12,"UCLA","UNLV","V",37,3,NA,2
2015,9,19,"UCLA","BYU","H",24,23,NA,2
2015,9,26,"UCLA","Arizona","V",56,30,NA,2
2015,10,3,"UCLA","Arizona St.","H",23,38,NA,2
2015,10,15,"UCLA","Stanford","V",35,56,NA,2
2015,10,22,"UCLA","California","H",40,24,NA,2
2015,10,31,"UCLA","Colorado","H",35,31,NA,2
2015,11,7,"UCLA","Oregon St.","V",41,0,NA,2
2015,11,14,"UCLA","Washington St.","H",27,31,NA,2
2015,11,21,"UCLA","Utah","V",17,9,NA,2
2015,11,28,"UCLA","Southern California","V",21,40,NA,2
2015,12,26,"UCLA","Nebraska","N",29,37,NA,2
2015,9,12,"UConn","Army West Point","H",22,17,NA,2
2015,9,19,"UConn","Missouri","V",6,9,NA,2
2015,9,26,"UConn","Navy","H",18,28,NA,2
2015,10,2,"UConn","BYU","V",13,30,NA,2
2015,10,10,"UConn","UCF","V",40,13,NA,2
2015,10,17,"UConn","South Fla.","H",20,28,NA,2
2015,10,24,"UConn","Cincinnati","V",13,37,NA,2
2015,10,30,"UConn","East Carolina","H",31,13,NA,2
2015,11,7,"UConn","Tulane","V",7,3,NA,2
2015,11,21,"UConn","Houston","H",20,17,NA,2
2015,11,28,"UConn","Temple","V",3,27,NA,2
2015,12,26,"UConn","Marshall","N",10,16,NA,2
2015,9,5,"UNLV","Northern Ill.","V",30,38,NA,2
2015,9,12,"UNLV","UCLA","H",3,37,NA,2
2015,9,19,"UNLV","Michigan","V",7,28,NA,2
2015,10,3,"UNLV","Nevada","V",23,17,NA,2
2015,10,10,"UNLV","San Jose St.","H",27,33,1,2
2015,10,16,"UNLV","Fresno St.","V",28,31,NA,2
2015,10,31,"UNLV","Boise St.","H",27,55,NA,2
2015,11,7,"UNLV","Hawaii","H",41,21,NA,2
2015,11,14,"UNLV","Colorado St.","V",35,49,NA,2
2015,11,21,"UNLV","San Diego St.","H",14,52,NA,2
2015,11,28,"UNLV","Wyoming","V",28,35,NA,2
2015,9,5,"UTEP","Arkansas","V",13,48,NA,2
2015,9,12,"UTEP","Texas Tech","V",20,69,NA,2
2015,9,19,"UTEP","New Mexico St.","V",50,47,1,2
2015,10,3,"UTEP","UTSA","H",6,25,NA,2
2015,10,10,"UTEP","FIU","V",12,52,NA,2
2015,10,24,"UTEP","Fla. Atlantic","H",27,17,NA,2
2015,10,31,"UTEP","Southern Miss.","V",13,34,NA,2
2015,11,6,"UTEP","Rice","H",24,21,NA,2
2015,11,14,"UTEP","Old Dominion","V",21,31,NA,2
2015,11,21,"UTEP","Louisiana Tech","H",15,17,NA,2
2015,11,28,"UTEP","North Texas","V",20,17,NA,2
2015,9,3,"UTSA","Arizona","V",32,42,NA,2
2015,9,12,"UTSA","Kansas St.","H",3,30,NA,2
2015,9,19,"UTSA","Oklahoma St.","V",14,69,NA,2
2015,9,26,"UTSA","Colorado St.","H",31,33,NA,2
2015,10,3,"UTSA","UTEP","V",25,6,NA,2
